municipio_id,municipio_nombre,establecimiento_id,establecimiento_nombre,region_educativa,clave,cueanexo,modalidad,nivel,direccion,telefono,rpv,email,sector,dependencia,tipo_organizacion,area,ambito,desfavorabilidad,subvencion,sede_axo_ext,categoria,depend_func,cui,periodo,matricula,varones,mujeres,secciones,turnos,cue,anexo,nro_escuela,longitud,latitud
6412,José C. Paz,3657,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""SOL DE MAYO""",Región 9,0132MS0003,60789600,Educación Común,Nivel Secundario,COLONIA - 4100,2320-44-3624,,anacots@live.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613200168,Final 2025,734,358,376,24,"MAÑANA,TARDE",607896,0,3,-58.795305092155736,-34.50923131437333
6515,Malvinas Argentinas,3658,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""JOSÉ HERNÁNDEZ""",Región 9,0133MS0004,60770400,Educación Común,Nivel Secundario,MORSE ESQ. O' BRIEN JUAN - 821,11-4463-0754,,secundario4malvinasarg@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613300242,Final 2025,556,271,285,21,"MAÑANA,TARDE",607704,0,4,-58.69328511692186,-34.47692998706893
6412,José C. Paz,3659,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""9 DE JULIO""",Región 9,0132MS0004,60786500,Educación Común,Nivel Secundario,SAN LORENZO Y TRES SARGENTOS - S/N,2320-44-6214,93753,anwicky@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613201263,Final 2025,432,208,224,17,"MAÑANA,TARDE",607865,0,4,-58.73111496848038,-34.519676830221165
6760,San Miguel,3660,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""BRIGADIER GRAL. JUAN F. QUIROGA""",Región 9,0131MS0001,60021600,Educación Común,Nivel Secundario,AV. REMIGIO LOPEZ - 2551,11-4455-1922,,secundaria1sanmiguel@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613100193,Final 2025,682,311,371,25,"MAÑANA,TARDE,VESPERTINO",600216,0,1,-58.74847894463176,-34.56007133737632
6412,José C. Paz,3661,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""MARÍA EVA DUARTE DE PERÓN""",Región 9,0132MS0005,60790300,Educación Común,Nivel Secundario,FRAGATA SARMIENTO Y ORIBE - S/N,2320-44-5672,,eem5_132@yahoo.com.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613200123,Final 2025,1162,588,574,43,"MAÑANA,TARDE,VESPERTINO",607903,0,5,-58.78466671631628,-34.52907034723533
6412,José C. Paz,3662,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,Región 9,0132MS0006,61124500,Educación Común,Nivel Secundario,FELIX DE AZARA - 905,2320-44-5890/96,,secundaria6josecpaz@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613200507,Final 2025,880,453,427,28,"MAÑANA,TARDE",611245,0,6,-58.75139289816308,-34.50377445662549
6638,Pilar,3663,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,Región 11,0083MS0004,61250100,Educación Común,Nivel Secundario,DR. JOSÉ PENNA E/ VIAMONTE Y DE  LA TORRE - 950,2320-47-7937,,eesecundaria4delviso@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,608300104,Final 2025,832,436,396,31,"MAÑANA,NOCHE,TARDE",612501,0,4,-58.79664942405236,-34.446263365645805
6760,San Miguel,3664,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""ING. ADOLFO SOURDEAUX""",Región 9,0131MS0002,60564600,Educación Común,Nivel Secundario,FRANCISCO BOUREL - 555,11-4666-5608/5646,90501,secundaria2sanmiguel@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613100619,Final 2025,437,253,184,21,"MAÑANA,TARDE",605646,0,2,-58.67516794434436,-34.55894203924328
6760,San Miguel,3665,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""BELGRANO EDUCADOR""",Región 9,0131MS0005,60917900,Educación Común,Nivel Secundario,BARRIO DE SUBOFICIALES SGTO CABRAL - S/N,11-4664-6651,,secundaria5sanmiguel@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613100186,Final 2025,905,452,453,32,"MAÑANA,TARDE",609179,0,5,-58.69304555192127,-34.537645296843884
6760,San Miguel,3666,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""JUANA MANSO""",Región 9,0131MS0006,60790400,Educación Común,Nivel Secundario,ARGUERO ESQ PTE PERÓN - 1138,11-4664-8586,,wmazzariol@yahoo.com.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613101945,Final 2025,1278,575,703,51,"TARDE,VESPERTINO",607904,0,6,-58.71653761295298,-34.53800195118826
6412,José C. Paz,3667,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""JUAN B JUSTO""",Región 9,0132MS0007,61152600,Educación Común,Nivel Secundario,GELLY Y OBES Y ARIAS - S/N,2320-42-2734,,secundaria7juanbjusto@yahoo.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613200511,Final 2025,1227,606,621,40,"MAÑANA,TARDE,VESPERTINO",611526,0,7,-58.75028893628477,-34.52404698587932
6412,José C. Paz,3668,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""DON JOSÉ ALTUBE""",Región 9,0132MS0008,60563700,Educación Común,Nivel Secundario,LAVALLE - 1296,2320-42-6402,93703,secundaria8josecpaz@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613200134,Final 2025,1118,551,567,42,"MAÑANA,TARDE,VESPERTINO",605637,0,8,-58.745038173472295,-34.51910616271888
6412,José C. Paz,3669,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ""ANTONIO BERNI""",Región 9,0132MS0009,61172000,Educación Común,Nivel Secundario,CULLEN AYERZA - 3689,2320-46-3918,,eem9jcp@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613200147,Final 2025,472,234,238,17,"MAÑANA,TARDE",611720,0,9,-58.752383521597565,-34.54509414763992
6515,Malvinas Argentinas,3670,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,Región 9,0133MS0005,60788200,Educación Común,Nivel Secundario,BOULOGNE SUR MER - 2975,2320-41-2130,,eemn5_malvinasargentinas@yahoo.com.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613300235,Final 2025,966,486,480,30,"MAÑANA,TARDE,VESPERTINO",607882,0,5,-58.702009206301085,-34.486979068502635
6760,San Miguel,3671,"CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº452 ""PROFESOR DELFOR CANDIA MARC""",Región 9,0131DM0452,60322600,Educación de Jóvenes y Adultos,Nivel Secundario,BARRIO SUBOFICIALES SGTO.CABRAL - S/N,-,93000,cens452sanmiguel@abc.gob.ar,Estatal,Oficial,CENTRO EDUCATIVO DE NIVEL SECUNDARIO (C.E.N.S.),CONURBANO,Urbano,0,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores","613100186,613100619",Final 2025,223,103,120,16,VESPERTINO,603226,0,452,-58.69304376761145,-34.53757594341166
6760,San Miguel,3672,CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº451,Región 9,0131DM0451,60027300,Educación de Jóvenes y Adultos,Nivel Secundario,SANTA ANA Y GÜEMES - 3226,11-15-5964-5865,,cens0451sanmiguel@gmail.com,Estatal,Oficial,CENTRO EDUCATIVO DE NIVEL SECUNDARIO (C.E.N.S.),CONURBANO,Urbano,0,Oficial,SEDE,Segunda,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",613100140,Final 2025,118,44,74,6,VESPERTINO,600273,0,451,-58.73360190411951,-34.55368619724841
6760,San Miguel,3673,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""DOMINGO F. SARMIENTO""",Región 9,0131MS0007,60580800,Educación Común,Nivel Secundario,ARGÜERO - 1138,11-4664-8586,93077,secundaria7sanmiguel@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613101945,Final 2025,1160,522,638,43,MAÑANA,605808,0,7,-58.71664106093552,-34.53807306252145
6412,José C. Paz,3674,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ""COMUNIDAD DE JOSÉ C. PAZ""",Región 9,0132MT0001,60564000,Educación Técnico Profesional,Nivel Secundario,ZUVIRIA - 4149,2320-44-5684,,tecnica1josecpaz@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,613200785,Final 2025,1183,828,355,43,"MAÑANA,TARDE,VESPERTINO",605640,0,1,-58.74264471598022,-34.52827892922881
6760,San Miguel,3675,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 ""REPÚBLICA ARGENTINA""",Región 9,0131MT0002,60575300,Educación Técnico Profesional,Nivel Secundario,PEDRO RIVERA - 3736,2320-46-1243,,eest2sanmiguel@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,613100879,Final 2025,601,370,231,23,"""DOBLE ESCOLARIDAD"",MAÑANA,NOCHE,TARDE",605753,0,2,-58.76686279669589,-34.55609269685727
6760,San Miguel,3676,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 ""JAPÓN""",Región 9,0131MT0003,60561800,Educación Técnico Profesional,Nivel Secundario,MONSEÑOR BLOIS - 1625,11-4664-9321,93019,gladys.giordana@yahoo.com.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,613100880,Final 2025,1582,1249,333,50,"MAÑANA,TARDE,VESPERTINO",605618,0,3,-58.71637424917159,-34.544771403776906
6412,José C. Paz,3677,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 ""NIKOLA TESLA""",Región 9,0132MT0002,60506200,Educación Técnico Profesional,Nivel Secundario,CNEL.SUAREZ E/CONSTITUCION Y WILLIAMS - 2453/5,2320-44-5683,93780,eetn2jcp@yahoo.com.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,613200792,Final 2025,978,755,223,27,"MAÑANA,TARDE,VESPERTINO",605062,0,2,-58.75559736092882,-34.52865966621025
6760,San Miguel,3678,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ""NUESTRA SEÑORA DEL VALLE""",Región 9,0131MT0001,60918100,Educación Técnico Profesional,Nivel Secundario,FARIAS E/AZCUENAGA Y ALBERDI - 480,11-4664-0516,93002,eestmuizs@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,613100867,Final 2025,1095,918,177,40,"MAÑANA,TARDE,VESPERTINO",609181,0,1,-58.70398409329056,-34.55395017146286
6805,Tigre,4334,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,Región 6,0055MS0001,61097400,Educación Común,Nivel Secundario,PASTEUR - 1200,11-4740-6450,,secundaria1tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,605500313,Final 2025,869,460,409,42,"MAÑANA,TARDE",610974,0,1,-58.649388954335926,-34.466572057653856
6805,Tigre,4335,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""BRIG. GENERAL JUAN MANUEL DE ROSAS""",Región 6,0055MS0002,60843700,Educación Común,Nivel Secundario,JUJUY ESQ. ENTRE RIOS - 280,11-4506-5375,88000,secundaria2tigre@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,605500983,Final 2025,915,443,472,40,"MAÑANA,TARDE,VESPERTINO",608437,0,2,-58.631917091099965,-34.45464012074451
6805,Tigre,4336,"ESCUELA SECUNDARIA Nº3 ""LA RECONQUISTA""",Región 6,0055MS0003,61176600,Educación Común,Nivel Secundario,AVDA. MARÍA - 1568,11-4519-6549,50374,eemn3tigre@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,605500996,Final 2025,829,382,447,38,"MAÑANA,TARDE,VESPERTINO",611766,0,3,-58.63833455339603,-34.49876118677886
6805,Tigre,4337,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""REVOLUCION FRANCESA""",Región 6,0055MS0004,60810500,Educación Común,Nivel Secundario,LAS HERAS Y SAN LUIS - S/N,3327-48-2677,,ees4benavidez@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,605500321,Final 2025,598,258,340,23,"MAÑANA,TARDE",608105,0,4,-58.68303553609768,-34.412379695065404
6805,Tigre,4338,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,Región 6,0055MS0005,60528800,Educación Común,Nivel Secundario,LISANDRO.DE LA TORRE - 2895,11-4727-2037,,secundaria5tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,605500332,Final 2025,562,275,287,25,"MAÑANA,TARDE",605288,0,5,-58.62419598176249,-34.48051084960352
6805,Tigre,4339,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº 6 ""SOLANA DEL MONTE""",Región 6,0055MS0006,60832100,Educación Común,Nivel Secundario,AV. DEL TRABAJO - 2350,11-4748-7810,,secundaria6tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,605500345,Final 2025,694,335,359,30,"MAÑANA,TARDE",608321,0,6,-58.61879853382431,-34.50368978005877
6805,Tigre,4341,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,Región 6,0055MS0008,61192300,Educación Común,Nivel Secundario,HIPOLITO YRIGOYEN - 20,11-4512-9640,,secundaria8tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,605500473,Final 2025,795,338,457,35,"MAÑANA,TARDE",611923,0,8,-58.62247240197885,-34.455048911177805
6805,Tigre,4342,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 ""MALVINAS ARGENTINAS""",Región 6,0055MS0010,60311600,Educación Común,Nivel Secundario,ESPAÑA E/ CHACABUCO Y GUARESCHI - 1132,11-4749-7629,50333,secundaria10tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,605500378,Final 2025,644,345,299,30,"MAÑANA,TARDE",603116,0,10,-58.5751403920144,-34.42591765597449
6805,Tigre,4343,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""JUANA AZURDUY""",Región 6,0055MS0011,61058200,Educación Común,Nivel Secundario,RICCHIERI - 2001,11-4741-7516,,secundaria11tigre@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,605501028,Final 2025,842,399,443,41,"MAÑANA,TARDE",610582,0,11,-58.61768545821639,-34.49385033262625
6805,Tigre,4344,CENTRO EDUCATIVO NIVEL SECUNDARIO Nº451,Región 6,0055DM0451,60847800,Educación de Jóvenes y Adultos,Nivel Secundario,COLECTORA ESTE - 34603,3327-42-8831,,censtigre451@gmail.com,Estatal,Oficial,CENTRO EDUCATIVO DE NIVEL SECUNDARIO (C.E.N.S.),CONURBANO,Urbano,0,Oficial,SEDE,Tercera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",605502053,Final 2025,47,24,23,3,VESPERTINO,608478,0,451,-58.70079351557192,-34.4445756597293
6805,Tigre,4345,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ""MANUEL NICOLÁS SAVIO""",Región 6,0055MT0001,61097300,Educación Técnico Profesional,Nivel Secundario,KENNEDY Y DEFENSA - 870,11-4740-6894,50301,eest1tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,605501305,Final 2025,1539,1036,503,53,"MAÑANA,TARDE,VESPERTINO",610973,0,1,-58.64382484434022,-34.46911879649477
6805,Tigre,4346,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2,Región 6,0055MT0002,61174000,Educación Técnico Profesional,Nivel Secundario,CARLOS TEJEDOR Y RICHIERI - S/N,11-4508-0300,,eest2tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,605500366,Final 2025,917,691,226,33,"MAÑANA,""SIN INFORMACIÓN"",TARDE,VESPERTINO",611740,0,2,-58.68665137226226,-34.46087043951873
6805,Tigre,4347,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 ""UNIÓN INDUSTRIAL ARGENTINA""",Región 6,0055MT0003,61183100,Educación Técnico Profesional,Nivel Secundario,AV.MARABOTTO Y AV. BENAVIDEZ - S/N,3327-48-1451,,eest3tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,605501314,Final 2025,1122,758,364,39,"MAÑANA,TARDE,VESPERTINO",611831,0,3,-58.69630308351974,-34.41100707721442
6805,Tigre,4348,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4,Región 6,0055MT0004,61057700,Educación Técnico Profesional,Nivel Secundario,TRIUNVIRATO - 2653,11-4748-2197,50335,eest4tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,605500384,Final 2025,668,530,138,25,"MAÑANA,TARDE,VESPERTINO",610577,0,4,-58.60966011589981,-34.50138092464169
6805,Tigre,4349,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº5 ""RAÚL ESCALABRINI ORTIZ""",Región 6,0055MT0005,60917300,Educación Técnico Profesional,Nivel Secundario,AV. CAZON E/ CHACABUCO Y GUARESCHI - 1099,11-4749-0662,50323,eest5tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,605500460,Final 2025,1004,747,257,49,"MAÑANA,TARDE,VESPERTINO",609173,0,5,-58.57522200818804,-34.42650535573703
6329,General Las Heras,4478,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""PAULA ALBARRACÍN""",Región 10,0057MS0001,61023900,Educación Técnico Profesional,Nivel Secundario,BRUCH y ALFONSIN - S/N,220-476-1673,,secundaria1lasheras@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,605700038,Final 2025,13,7,6,1,"MAÑANA,TARDE,VESPERTINO",610239,0,1,-58.95043043895596,-34.93276220476549
6329,General Las Heras,4478,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""PAULA ALBARRACÍN""",Región 10,0057MS0001,61023900,Educación Común,Nivel Secundario,BRUCH y ALFONSIN - S/N,220-476-1673,,secundaria1lasheras@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,605700038,Final 2025,434,225,209,21,"MAÑANA,TARDE,VESPERTINO",610239,0,1,-58.95043043895596,-34.93276220476549
6329,General Las Heras,4479,"ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ""CORBETA URUGUAY""",Región 10,0057MT0001,60802700,Educación Técnico Profesional,Nivel Secundario,NEUQUEN - 33,220-476-1949,51614,corbetauruguay@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA,INTERIOR,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Técnico Profesional,605700212,Final 2025,515,311,204,24,"MAÑANA,TARDE,VESPERTINO",608027,0,1,-58.95035351889945,-34.933988577510576
6497,Luján,4986,"ESCUELA DE ARTE Nº500 ""JOSE""PIPO"" FERRARI""",Región 10,0063AA0001,60376300,Educación Artística,Ciclo Medio,LAVALLE (E/ FRANCIA Y RIVADAVIA) - 274,2323-42-4400,55519,escueladeartelujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE ARTE,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección de Educación Artística,606300010,Final 2025,101,69,32,10,"MAÑANA,TARDE,VESPERTINO",603763,0,1,-59.11785403583329,-34.563544400656625
6497,Luján,5029,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""JUAN BAUTISTA BARNECH""",Región 10,0063MS0001,60877300,Educación Común,Nivel Secundario,SAN MARTÍN Y ALEM - 898,2323-42-4074,,secundaria1lujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,606300551,Final 2025,637,305,332,28,"MAÑANA,TARDE",608773,0,1,-59.10950383353483,-34.56715797655916
6497,Luján,5030,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JULIO STEVERLYNCK""",Región 10,0063MS0002,60003000,Educación Común,Nivel Secundario,PADRE INGLÉS - 1585,2323-49-4996,70267,secundaria2lujan@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,606300567,Final 2025,548,289,259,25,"MAÑANA,TARDE,VESPERTINO",600030,0,2,-59.18091654835978,-34.56948082557947
6497,Luján,5031,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""ADELA DEPINO DE LUCERO""",Región 10,0063MS0003,60977600,Educación Común,Nivel Secundario,AVDA. CADRED Y JUAN DE DIOS FILIBERTO - S/N,2323-49-6800,,secundaria3lujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,606300579,Final 2025,433,228,205,18,"MAÑANA,TARDE",609776,0,3,-59.07073984546725,-34.502038155336386
6497,Luján,5032,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº 4 ""MARÍA ESTELA ETCHEGOIN""",Región 10,0063MS0004,61001900,Educación Común,Nivel Secundario,SAN CARLOS - 302,2323-49-5114/115,,secundaria4lujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Rural Agrupado,2,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,606300580,Final 2025,98,42,56,5,MAÑANA,610019,0,4,-59.21783613393024,-34.489426438878844
6497,Luján,5033,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""MARÍA ADELA LUCHETTI DE FERNÁNDEZ DE MONJARDÍN""",Región 10,0063MS0005,60877500,Educación Común,Nivel Secundario,J. M. PÉREZ - 702,2323-43-0102,,secundaria5lujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,606300598,Final 2025,321,161,160,16,"MAÑANA,TARDE,VESPERTINO",608775,0,5,-59.13306565025935,-34.568638554725304
6497,Luján,5034,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""DR.MANUEL ALVAREZ""",Región 10,0063MS0006,60359600,Educación Común,Nivel Secundario,JUAN ZARATE - S/N,2323-49-3107,,secundaria6lujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,606300607,Final 2025,532,274,258,21,"MAÑANA,TARDE,VESPERTINO",603596,0,6,-59.12827787266296,-34.428044525491536
6497,Luján,5035,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""ADELINA DE MARIA DE BERTOLA""",Región 10,0063MS0007,60560900,Educación Común,Nivel Secundario,GÜEMES - 1474,2323-42-4048,55503,secundaria7lujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,606300197,Final 2025,688,284,404,30,"MAÑANA,TARDE",605609,0,7,-59.10523880772453,-34.5751012790006
